table,record_id,source_path,fields_generated,fields_skipped_due_to_missing_db_columns,slug_handling,excerpt_ar_handling,status_guard,sql_update_generated,reason
ai_lessons,ai-academy-lesson-advanced-prompting,content-source/_normalized\ai-academy\lessons\ai-academy-lesson-advanced-prompting.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-spi-2,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-spi-2.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-spi,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-spi.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-transistor,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-transistor.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-uart-2,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-uart-2.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-uart,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-uart.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-voltage,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-voltage.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-wifi-module,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-wifi-module.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-analog-circuit,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-analog-circuit.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-arduino-blink,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-arduino-blink.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-battery-monitor,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-battery-monitor.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-button-debounce,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-button-debounce.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-calibrate-sensor,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-calibrate-sensor.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-dht11-sensor,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-dht11-sensor.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-esp32-vs-arduino,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-esp32-vs-arduino.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-esp32-webserver,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-esp32-webserver.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-esp32-wifi,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-esp32-wifi.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-explain-pwm,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-explain-pwm.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-fix-arduino-code,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-fix-arduino-code.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-i2c-lcd,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-i2c-lcd.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-interrupt-usage,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-interrupt-usage.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-mqtt-publish,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-mqtt-publish.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-pid-controller,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-pid-controller.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-pwm-led,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-pwm-led.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-python-script-rpi,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-python-script-rpi.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-raspberry-pi-gpio,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-raspberry-pi-gpio.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-relay-module,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-relay-module.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-sd-card-log,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-sd-card-log.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-sensor-read,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-sensor-read.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-serial-communication,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-serial-communication.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-servo-motor,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-servo-motor.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-setup-raspberry-pi,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-setup-raspberry-pi.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-stepper-motor,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-stepper-motor.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-suggest-iot-project,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-suggest-iot-project.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-troubleshoot-mqtt,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-troubleshoot-mqtt.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-troubleshooting-guide,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-troubleshooting-guide.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-ultrasonic-distance,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-ultrasonic-distance.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_prompts,iot-lab-prompt-wire-sensor,content-source/_normalized\iot-lab\prompts\iot-lab-prompt-wire-sensor.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_resources,iot-lab-resource-adafruit-learn,content-source/_normalized\iot-lab\resources\iot-lab-resource-adafruit-learn.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_resources,iot-lab-resource-adafruit-tutorials,content-source/_normalized\iot-lab\resources\iot-lab-resource-adafruit-tutorials.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_resources,iot-lab-resource-arduino-docs,content-source/_normalized\iot-lab\resources\iot-lab-resource-arduino-docs.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_resources,iot-lab-resource-arduino-json,content-source/_normalized\iot-lab\resources\iot-lab-resource-arduino-json.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_resources,iot-lab-resource-arduino-reference,content-source/_normalized\iot-lab\resources\iot-lab-resource-arduino-reference.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
